2013,5,5,Non-Cook - Non-cook at home,6,1
2014,5,5,Non-Cook - Non-cook at home,6,1
2015,6,6,Cooking - All Facilities,1,1
2016,6,6,Cooking - All Facilities,1,1
2017,6,6,Cooking - All Facilities,1,1
2018,6,6,Cooking - All Facilities,1,1
2019,6,6,Cooking - All Facilities,1,1
2020,6,6,Cooking - All Facilities,1,1
2021,6,6,Cooking - All Facilities,1,1
2022,6,6,Cooking - All Facilities,1,1
2023,6,6,Cooking - All Facilities,1,1
2024,6,6,Cooking - All Facilities,1,1
2025,6,6,Cooking - All Facilities,1,1
2026,6,6,Cooking - All Facilities,1,1
2027,6,6,Cooking - All Facilities,1,1
2028,6,6,Cooking - All Facilities,1,1
2029,6,6,Cooking - All Facilities,1,1
2030,1,1,Cooking - Microwave,2,1
2030,6,6,Cooking - All Facilities,1,1
2031,6,6,Cooking - All Facilities,1,1
2032,5,5,Non-Cook - Non-cook at home,6,1
2033,6,6,Cooking - All Facilities,1,1
2034,6,6,Cooking - All Facilities,1,1
2035,5,5,Non-Cook - Non-cook at home,6,1
2036,6,6,Cooking - All Facilities,1,1
2037,4,4,Non-Cook - NFA,5,1
2037,6,6,Cooking - All Facilities,1,1
2038,6,6,Cooking - All Facilities,1,1
2039,6,6,Cooking - All Facilities,1,1
2040,6,6,Cooking - All Facilities,1,1
2041,1,1,Cooking - Microwave,2,1
2041,2,2,Cooking - Kettle,3,1
2042,4,4,Non-Cook - NFA,5,1
2042,6,6,Cooking - All Facilities,1,1
2043,6,6,Cooking - All Facilities,1,1
2044,6,6,Cooking - All Facilities,1,1
2045,6,6,Cooking - All Facilities,1,1
2046,6,6,Cooking - All Facilities,1,1
2047,5,5,Non-Cook - Non-cook at home,6,1
2047,6,6,Cooking - All Facilities,1,1
2048,5,5,Non-Cook - Non-cook at home,6,1
2049,5,5,Non-Cook - Non-cook at home,6,1
2050,6,6,Cooking - All Facilities,1,1
2051,5,5,Non-Cook - Non-cook at home,6,1
2052,6,6,Cooking - All Facilities,1,1
2053,6,6,Cooking - All Facilities,1,1
2054,6,6,Cooking - All Facilities,1,1
2055,6,6,Cooking - All Facilities,1,1
2056,6,6,Cooking - All Facilities,1,1
2057,6,6,Cooking - All Facilities,1,1
2058,6,6,Cooking - All Facilities,1,1
2059,6,6,Cooking - All Facilities,1,1
2060,6,6,Cooking - All Facilities,1,1
2061,6,6,Cooking - All Facilities,1,1
2062,5,5,Non-Cook - Non-cook at home,6,1
2063,6,6,Cooking - All Facilities,1,1
2064,6,6,Cooking - All Facilities,1,1
2065,6,6,Cooking - All Facilities,1,1
2066,6,6,Cooking - All Facilities,1,1
2067,6,6,Cooking - All Facilities,1,1
2068,6,6,Cooking - All Facilities,1,1
2069,6,6,Cooking - All Facilities,1,1
2070,6,6,Cooking - All Facilities,1,1
2071,1,1,Cooking - Microwave,2,1
2071,2,2,Cooking - Kettle,3,1
2072,6,6,Cooking - All Facilities,1,1
2073,6,6,Cooking - All Facilities,1,1
2074,6,6,Cooking - All Facilities,1,1
2075,6,6,Cooking - All Facilities,1,1
2076,6,6,Cooking - All Facilities,1,1
2077,6,6,Cooking - All Facilities,1,1
2078,6,6,Cooking - All Facilities,1,1
2079,6,6,Cooking - All Facilities,1,1
2080,6,6,Cooking - All Facilities,1,1
2081,6,6,Cooking - All Facilities,1,1
2082,6,6,Cooking - All Facilities,1,1
2083,6,6,Cooking - All Facilities,1,1
2084,6,6,Cooking - All Facilities,1,1
2085,6,6,Cooking - All Facilities,1,1
2086,6,6,Cooking - All Facilities,1,1
2087,6,6,Cooking - All Facilities,1,1
2088,6,6,Cooking - All Facilities,1,1
2089,6,6,Cooking - All Facilities,1,1
2090,6,6,Cooking - All Facilities,1,1
2091,6,6,Cooking - All Facilities,1,1
2092,6,6,Cooking - All Facilities,1,1
2093,6,6,Cooking - All Facilities,1,1
2094,6,6,Cooking - All Facilities,1,1
2095,6,6,Cooking - All Facilities,1,1
2096,6,6,Cooking - All Facilities,1,1
2097,6,6,Cooking - All Facilities,1,1
2098,6,6,Cooking - All Facilities,1,1
2099,6,6,Cooking - All Facilities,1,1
2100,6,6,Cooking - All Facilities,1,1
2101,6,6,Cooking - All Facilities,1,1
2102,6,6,Cooking - All Facilities,1,1
2103,6,6,Cooking - All Facilities,1,1
2104,6,6,Cooking - All Facilities,1,1
2105,6,6,Cooking - All Facilities,1,1
2106,4,4,Non-Cook - NFA,5,1
2107,4,4,Non-Cook - NFA,5,1
2108,6,6,Cooking - All Facilities,1,1
2109,6,6,Cooking - All Facilities,1,1
2110,6,6,Cooking - All Facilities,1,1
2111,6,6,Cooking - All Facilities,1,1
2112,6,6,Cooking - All Facilities,1,1
2113,6,6,Cooking - All Facilities,1,1
2114,6,6,Cooking - All Facilities,1,1
2115,6,6,Cooking - All Facilities,1,1
2116,6,6,Cooking - All Facilities,1,1
2117,6,6,Cooking - All Facilities,1,1
2118,6,6,Cooking - All Facilities,1,1
2119,4,4,Non-Cook - NFA,5,1
2119,6,6,Cooking - All Facilities,1,1
2120,6,6,Cooking - All Facilities,1,1
2121,6,6,Cooking - All Facilities,1,1
2122,6,6,Cooking - All Facilities,1,1
2123,6,6,Cooking - All Facilities,1,1
2124,6,6,Cooking - All Facilities,1,1
2125,6,6,Cooking - All Facilities,1,1
2126,6,6,Cooking - All Facilities,1,1
2127,6,6,Cooking - All Facilities,1,1
2128,6,6,Cooking - All Facilities,1,1
2129,6,6,Cooking - All Facilities,1,1
2130,6,6,Cooking - All Facilities,1,1
2131,6,6,Cooking - All Facilities,1,1
2132,6,6,Cooking - All Facilities,1,1
2133,6,6,Cooking - All Facilities,1,1
2134,6,6,Cooking - All Facilities,1,1
2135,6,6,Cooking - All Facilities,1,1
2136,6,6,Cooking - All Facilities,1,1
2137,6,6,Cooking - All Facilities,1,1
